"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","Storm, drifting barge prompts oil field evacuations - CNN","","Barge drifting out of control in North Sea; BP orders partial evacuation from its Valhall oil field.","15","211","146","https://pbs.twimg.com/card_img/1333880174522273796/BAxYKWrP?format=jpg&name=small","https://pbs.twimg.com/card_img/1333880174522273796/BAxYKWrP?format=jpg&name=small","https://t.co/slN1D3PMJP?amp=1","1"
"1","Violent weather in the North Sea killed an oil worker for a Norwegian firm and prompted oil companies to evacuate workers after a barge broke loose in the storm.","","Barge drifting out of control in North Sea; BP orders partial evacuation from its Valhall oil field.","15","211","146","https://pbs.twimg.com/card_img/1333880174522273796/BAxYKWrP?format=jpg&name=small","https://pbs.twimg.com/card_img/1333880174522273796/BAxYKWrP?format=jpg&name=small","https://t.co/slN1D3PMJP?amp=1","1"
"1","cnn.com","","Barge drifting out of control in North Sea; BP orders partial evacuation from its Valhall oil field.","15","211","146","https://pbs.twimg.com/card_img/1333880174522273796/BAxYKWrP?format=jpg&name=small","https://pbs.twimg.com/card_img/1333880174522273796/BAxYKWrP?format=jpg&name=small","https://t.co/slN1D3PMJP?amp=1","1"
"1","CNN Breaking News","Dec 31, 2015","Areas along Missouri, Mississippi rivers given dire warnings as rivers continue to rise.","35","421","380","https://pbs.twimg.com/media/CXiP1CoW8AAJmkh?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 31, 2015","Employee on Carnival Ecstasy cruise ship dies in elevator accident.","57","309","328","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://t.co/VCLawKi56k?amp=1","1"
"1","Grisly death witnessed on Carnival Ecstasy cruise ship - CNN","","Employee on Carnival Ecstasy cruise ship dies in elevator accident.","57","309","328","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://t.co/VCLawKi56k?amp=1","1"
"1","A couple on a cruise on the ship Carnival Ecstasy saw blood pouring down the front of an elevator. The company says a crew member working on the elevator died.","","Employee on Carnival Ecstasy cruise ship dies in elevator accident.","57","309","328","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://t.co/VCLawKi56k?amp=1","1"
"1","cnn.com","","Employee on Carnival Ecstasy cruise ship dies in elevator accident.","57","309","328","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://pbs.twimg.com/card_img/1334781813114322944/k-wV5mN4?format=jpg&name=small","https://t.co/VCLawKi56k?amp=1","1"
"1","CNN Breaking News","Dec 31, 2015","Woman suspected of mowing down Las Vegas pedestrians tested positive for pot, DA says.","215","220","286","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://t.co/6oXczeKzpF?amp=1","1"
"1","Las Vegas crash suspect tested positive for marijuana - CNN","","Woman suspected of mowing down Las Vegas pedestrians tested positive for pot, DA says.","215","220","286","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://t.co/6oXczeKzpF?amp=1","1"
"1","Lakeisha Holloway, accused of running down pedestrians on a crowded Las Vegas sidewalk earlier this month, tested positive for marijuana.","","Woman suspected of mowing down Las Vegas pedestrians tested positive for pot, DA says.","215","220","286","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://t.co/6oXczeKzpF?amp=1","1"
"1","cnn.com","","Woman suspected of mowing down Las Vegas pedestrians tested positive for pot, DA says.","215","220","286","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://pbs.twimg.com/card_img/1334230559669809152/JpCd1VSK?format=jpg&name=small","https://t.co/6oXczeKzpF?amp=1","1"
"1","CNN Breaking News","Dec 31, 2015","Florida woman shoots and kills daughter, who she thought was an intruder, police say.","156","459","282","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://t.co/9etaqdx2YK?amp=1","1"
"1","Florida mom shoots daughter thinking she was intruder - CNN","","Florida woman shoots and kills daughter, who she thought was an intruder, police say.","156","459","282","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://t.co/9etaqdx2YK?amp=1","1"
"1","A woman in St. Cloud, Florida, woke up just before midnight Tuesday and fired a shot at a person she thought had broken into her home.","","Florida woman shoots and kills daughter, who she thought was an intruder, police say.","156","459","282","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://t.co/9etaqdx2YK?amp=1","1"
"1","cnn.com","","Florida woman shoots and kills daughter, who she thought was an intruder, police say.","156","459","282","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://pbs.twimg.com/card_img/1334295950966177792/gohXcgk9?format=jpg&name=small","https://t.co/9etaqdx2YK?amp=1","1"
"1","CNN Breaking News","Dec 31, 2015",".","38","164","293","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://t.co/uBX4QbDm8d?amp=1","1"
"1","Enrique Marquez, linked to San Bernardino shooter, indicted - CNN","",".","38","164","293","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://t.co/uBX4QbDm8d?amp=1","1"
"1","Enrique Marquez was indicted by a federal grand jury Wednesday and accused of conspiring with San Bernardino shooter Sayed Rizwan Farook to provide material support to terrorists.","",".","38","164","293","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://t.co/uBX4QbDm8d?amp=1","1"
"1","cnn.com","",".","38","164","293","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://pbs.twimg.com/card_img/1333547722817773569/2gTigyLr?format=jpg&name=small","https://t.co/uBX4QbDm8d?amp=1","1"
"1","CNN Breaking News","Dec 31, 2015",".","105","158","352","https://pbs.twimg.com/media/CXg8Ko6UkAAbcxR?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 31, 2015",".","90","1.3K","1.6K","","","","1"
"1","CNN Breaking News","Dec 30, 2015","U.S. Treasury to sanction Iranian companies for developing missile program","57","175","260","","","","1"
"1","CNN Breaking News","Dec 30, 2015",".","42","397","264","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://t.co/1xFpEUCus6?amp=1","1"
"1","Missouri flooding: Mississippi River could set record - CNN","",".","42","397","264","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://t.co/1xFpEUCus6?amp=1","1"
"1","Missouri will have ""major to historic river flooding"" through early next week. The Mississippi River is expected to set a new record level in Missouri.","",".","42","397","264","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://t.co/1xFpEUCus6?amp=1","1"
"1","cnn.com","",".","42","397","264","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://pbs.twimg.com/card_img/1333497918939131905/9pSoukbH?format=jpg&name=small","https://t.co/1xFpEUCus6?amp=1","1"
"1","CNN Breaking News","Dec 30, 2015","Bill Cosby's attorneys say criminal case against him is unjustified, vow vigorous defense.","127","311","380","https://pbs.twimg.com/media/CXgTS_mWAAAzA0z?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015",".","25","328","236","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Follow continued coverage of today's developments in the Bill Cosby case on CNNgo:","34","126","172","https://pbs.twimg.com/media/CXf88UDW8AILjcO?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015",".","37","206","205","","","","1"
"1","SnappyTV features are now in Twitter Media Studio","",".","37","206","205","","","","1"
"1","SnappyTV features and core functionality can now be found in Media Studio, Twitter’s content management platform for publishers. LiveCut in Media Studio allows you to create video clips from your...","",".","37","206","205","","","","1"
"1","media.twitter.com","",".","37","206","205","","","","1"
"1","CNN Breaking News","Dec 30, 2015",".","46","437","349","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Bill Cosby arrives at Pennsylvania court for arraignment on assault charge dating to 2004. Watch CNNgo:","31","130","193","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Bill Cosby's charge relates to ex-Temple University employee Andrea Constand's 2004 allegations, her lawyer says.","55","254","233","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Prosecutor on Cosby's indecent assault charge in '04 case: ""It was the right thing to do.""","37","190","308","https://pbs.twimg.com/media/CXe_YJMUkAU0A5-?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015","Prosecutor: Cosby charge relates to '04 assault at his home; accuser willing to cooperate.","28","208","208","https://pbs.twimg.com/media/CXe-1J5UwAAxbVW?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015",". LIVE:","90","1K","742","https://pbs.twimg.com/media/CXe6cEiWcAA94kJ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015","Follow continued coverage of today's developments in the Bill Cosby case on CNNgo:","34","126","172","https://pbs.twimg.com/media/CXf88UDW8AILjcO?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015",".","37","206","205","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://t.co/xzcPqaGchC?amp=1","1"
"1","SnappyTV features are now in Twitter Media Studio","",".","37","206","205","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://t.co/xzcPqaGchC?amp=1","1"
"1","SnappyTV features and core functionality can now be found in Media Studio, Twitter’s content management platform for publishers. LiveCut in Media Studio allows you to create video clips from your...","",".","37","206","205","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://t.co/xzcPqaGchC?amp=1","1"
"1","media.twitter.com","",".","37","206","205","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://pbs.twimg.com/card_img/1333478860764155905/Gk_t14WF?format=jpg&name=360x360","https://t.co/xzcPqaGchC?amp=1","1"
"1","CNN Breaking News","Dec 30, 2015",".","46","437","349","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Bill Cosby arrives at Pennsylvania court for arraignment on assault charge dating to 2004. Watch CNNgo:","31","130","193","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Bill Cosby's charge relates to ex-Temple University employee Andrea Constand's 2004 allegations, her lawyer says.","55","254","233","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Prosecutor on Cosby's indecent assault charge in '04 case: ""It was the right thing to do.""","37","190","308","https://pbs.twimg.com/media/CXe_YJMUkAU0A5-?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015","Prosecutor: Cosby charge relates to '04 assault at his home; accuser willing to cooperate.","28","208","208","https://pbs.twimg.com/media/CXe-1J5UwAAxbVW?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015",". LIVE:","90","1K","742","https://pbs.twimg.com/media/CXe6cEiWcAA94kJ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015","Prosecutor to say whether Cosby will be charged in case of alleged sex assault. LIVE soon:","43","198","183","https://pbs.twimg.com/media/CXe1YjCU0AAADvO?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","95","266","299","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"1","Chicago police to get moreTasers - CNN","","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","95","266","299","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"1","Chicago's mayor and police superintendent said that every officer who responds to service calls will have a Taser in the patrol car and officers will be properly trained to use them.","","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","95","266","299","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"1","cnn.com","","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","95","266","299","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://pbs.twimg.com/card_img/1334066368858222592/ewmdfBYl?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"1","CNN Breaking News","Dec 30, 2015","UK couple sentenced to life in prison for plotting terrorist attack.","49","271","626","","","","1"
"1","UK couple who plotted terror attack sentenced to prison - CNN","","UK couple sentenced to life in prison for plotting terrorist attack.","49","271","626","","","","1"
"1","A married couple convicted of plotting a suicide bombing to coincide with 10th anniversary of London transport attacks was sentenced to life in prison Wednesday.","","UK couple sentenced to life in prison for plotting terrorist attack.","49","271","626","","","","1"
"1","cnn.com","","UK couple sentenced to life in prison for plotting terrorist attack.","49","271","626","","","","1"
"1","CNN Breaking News","Dec 30, 2015","4 Secret Service agents hospitalized after fatal car crash in New Hampshire yesterday evening, police say.","26","157","197","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","16","180","228","","","","1"
"1","Turkey arrests 2 in alleged New Year's attack plot in Ankara - CNN","","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","16","180","228","","","","1"
"1","Turkish authorities say they arrested two people Wednesday on suspicion of planning an attack in Turkey's capital on New Year's Eve.","","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","16","180","228","","","","1"
"1","cnn.com","","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","16","180","228","","","","1"
"1","CNN Breaking News","Dec 30, 2015","This year's El Niño could leave millions exposed to disease and hunger, Oxfam says.","45","870","616","https://pbs.twimg.com/media/CXeO5WTWMAAZUay?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015","After retaking most of Ramadi from ISIS, Iraq sets its sights on Mosul.","26","245","507","https://pbs.twimg.com/media/CXeBmLJWQAAxXRY?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015","Missouri River could reach record levels in the next few days as much of the middle of the U.S. faces flood.","12","202","153","","","","1"
"1","CNN Breaking News","Dec 30, 2015","Ethan Couch, teen who used “affluenza” defense, expected to be brought to U.S. today from Mexico.","71","127","269","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://t.co/HPWbAoUk6F?amp=1","1"
"1","'Affluenza' teen's mother returning to U.S. - CNN","","Ethan Couch, teen who used “affluenza” defense, expected to be brought to U.S. today from Mexico.","71","127","269","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://t.co/HPWbAoUk6F?amp=1","1"
"1","Tonya Couch, the mother of so-called ""affluenza teen"" Ethan Couch, has departed Mexico and is on the way to Los Angeles, Mexican government sources said.","","Ethan Couch, teen who used “affluenza” defense, expected to be brought to U.S. today from Mexico.","71","127","269","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://t.co/HPWbAoUk6F?amp=1","1"
"1","cnn.com","","Ethan Couch, teen who used “affluenza” defense, expected to be brought to U.S. today from Mexico.","71","127","269","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333138295144869889/-xrjWRVJ?format=jpg&name=small","https://t.co/HPWbAoUk6F?amp=1","1"
"1","CNN Breaking News","Dec 30, 2015",".","77","180","294","https://pbs.twimg.com/media/CXcNcU2UAAEsVc3?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015",".","139","217","409","https://pbs.twimg.com/media/CXcLQ-jUMAQue9i?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 30, 2015",".","68","197","265","https://pbs.twimg.com/media/CXcFFz6WcAEV9jH?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 29, 2015","Charaffe al Mouadan, an ISIS leader purportedly in contact with Paris attacks ringleader, was killed in airstrike in Syria, coalition says.","23","194","413","","","","1"
"1","CNN Breaking News","Dec 29, 2015","Chicago officer charged with murder in Laquan McDonald's death to be arraigned this morning.","28","278","285","https://pbs.twimg.com/media/CXZpFTsVAAEFZfD?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 29, 2015","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","16","181","123","","","","1"
"1","Pakistan explosion kills 26, Taliban claim reponsibility - CNN","","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","16","181","123","","","","1"
"1","At least 26 people were killed in a blast Tuesday in the northern Pakistani city of Mardan, police said. A faction of the Pakistani Taliban claimed responsibility.","","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","16","181","123","","","","1"
"1","cnn.com","","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","16","181","123","","","","1"
"1","CNN Breaking News","Dec 29, 2015","CNN/ORC poll: 75% of Americans say they are dissatisfied with the way the U.S. is being governed","118","287","438","","","","1"
"1","Dissatisfaction, anger dominate year-end reviews of Washington - CNNPolitics","","CNN/ORC poll: 75% of Americans say they are dissatisfied with the way the U.S. is being governed","118","287","438","","","","1"
"1","Heading into the final year of Barack Obama's presidency, the American public is divided on whether he's brought positive or negative change to the United States, and expresses broad dissatisfaction...","","CNN/ORC poll: 75% of Americans say they are dissatisfied with the way the U.S. is being governed","118","287","438","","","","1"
"1","cnn.com","","CNN/ORC poll: 75% of Americans say they are dissatisfied with the way the U.S. is being governed","118","287","438","","","","1"
"1","CNN Breaking News","Dec 29, 2015","“Affluenza” teen and his mother have been detained in Mexico, authorities say.","227","1.1K","1.4K","https://pbs.twimg.com/card_img/1332358206300049409/s6UqZTce?format=jpg&name=small","https://pbs.twimg.com/card_img/1332358206300049409/s6UqZTce?format=jpg&name=small","https://t.co/EbegdpXZpH?amp=1","1"
